id,created_at,text,retweet_count,favorite_count
,,,,
936535000000000000,01-12-2017 09:58,"b'It was a pleasure to meet, once again, former President @BarackObama, and learn about the new initiatives being tak\xe2\x80\xa6 https://t.co/b4Y3EPGBiI'",5989,29101
,,,,
936426000000000000,01-12-2017 02:44,"b'At 4:30 PM today, will have a video call with @BJP4Gujarat women Karyakartas via the \xe2\x80\x98Narendra Modi Mobile App.\xe2\x80\x99 Lo\xe2\x80\xa6 https://t.co/pGlnIxidMO'",2556,11556
,,,,
936422000000000000,01-12-2017 02:31,b'Greetings to @BSF_India personnel and their families on BSF Raising Day. BSF exemplifies fortitude and impeccable s\xe2\x80\xa6 https://t.co/Xhv6BiKj3E',3909,15310
,,,,
936421000000000000,01-12-2017 02:25,"b'On the occasion of their Statehood Day, I convey my greetings to the people of Nagaland. This state is blessed with\xe2\x80\xa6 https://t.co/lmrVK37qv3'",3148,17325
,,,,
936252000000000000,30-11-2017 15:12,b'Met @ManushiChhillar and her family today. Congratulated her on her accomplishment. https://t.co/t4bsumvgwN',5071,33525
,,,,
936162000000000000,30-11-2017 09:17,"b'India is proud of Mirabai Chanu, who has won a gold at the World Weightlifting Championship. Congratulations and be\xe2\x80\xa6 https://t.co/2PAlaaJGem'",4342,20917
,,,,
936162000000000000,30-11-2017 09:16,b'Congratulations @PankajAdvani247 for winning your 18th world title in the recently concluded IBSF World Snooker Cha\xe2\x80\xa6 https://t.co/aDbzsK8aaV',2686,12174
,,,,
936145000000000000,30-11-2017 08:10,"b""Here are some instances where you can see India's irreversible rise at the world stage. #HTLS2017 https://t.co/VDoPoc3ScP""",2250,8351
,,,,
936145000000000000,30-11-2017 08:10,b'Our Government has been swift and responsive. We can see the difference in critical sectors. #HTLS2017 https://t.co/5ZzhOXej3b',1575,5488
,,,,
936145000000000000,30-11-2017 08:09,b'UPA \xe0\xa4\xa8\xe0\xa5\x87 \xe2\x80\x98\xe0\xa4\xad\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xb7\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa4\xbe\xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb0\xe2\x80\x99 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb9\xe0\xa5\x80 \xe2\x80\x98\xe0\xa4\xb6\xe0\xa4\xbf\xe0\xa4\xb7\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa4\xbe\xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb0\xe2\x80\x99 \xe0\xa4\xac\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xa5\xe0\xa4\xbe\xe0\xa5\xa4 \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x87\xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xa6\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xad\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xb7\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa4\xbe\xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x9c\xe0\xa4\xa1\xe0\xa4\xbc \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa5\xa4 #HTLS2017 https://t.co/y30ORVFJEC',3155,13411
,,,,
936145000000000000,30-11-2017 08:08,"b'We are creating a corruption free, citizen centric &amp; development friendly eco-system. This is bringing irreversible\xe2\x80\xa6 https://t.co/UpZeTvXKBG'",1917,6720
,,,,
936145000000000000,30-11-2017 08:07,"b'From \xe2\x80\x98Towards a Brighter India\xe2\x80\x99, we are now discussing \xe2\x80\x98The Irreversible Rise of India.\xe2\x80\x99 This shows what has change\xe2\x80\xa6 https://t.co/bxd9dJ0yWQ'",1770,5762
,,,,
936144000000000000,30-11-2017 08:06,b'Delighted to join the Hindustan Times Leadership Summit 2017 in Delhi. Sharing my speech during the programme.\xe2\x80\xa6 https://t.co/I8rdeKPVHI',1476,5348
,,,,
936067000000000000,30-11-2017 02:59,"b""RT @CNNnews18: At 9:30 AM this morning, will address the Hindustan Times Leadership Summit on the theme, 'The Irreversible Rise of India.':\xe2\x80\xa6""",986,0
,,,,
936067000000000000,30-11-2017 02:59,b'RT @htTweets: #HTLS 2017 speaker @narendramodi: A pragmatist willing to adapt to the times\nhttps://t.co/eUsaIz1xc0\n\nCatch the LIVE stream o\xe2\x80\xa6',769,0
,,,,
936065000000000000,30-11-2017 02:49,"b""At 9:30 AM this morning, will address the Hindustan Times Leadership Summit on the theme, 'The Irreversible Rise of\xe2\x80\xa6 https://t.co/e7G56MJNvS""",2121,8651
,,,,
935883000000000000,29-11-2017 14:47,b'Doesn\xe2\x80\x99t my young friend look like someone? Have a look. https://t.co/nkT9JJafgQ',6871,30027
,,,,
935883000000000000,29-11-2017 14:46,b'\xe0\xaa\x95\xe0\xab\x8b\xe0\xaa\x82\xe0\xaa\x97\xe0\xab\x8d\xe0\xaa\xb0\xe0\xab\x87\xe0\xaa\xb8\xe0\xaa\xa8\xe0\xab\x81\xe0\xaa\x82 \xe0\xaa\x9a\xe0\xaa\xbe\xe0\xaa\xb2\xe0\xab\x87 \xe0\xaa\xa4\xe0\xab\x8b \xe0\xaa\x97\xe0\xaa\xb0\xe0\xab\x80\xe0\xaa\xac \xe0\xaa\xae\xe0\xaa\xbe\xe0\xaa\x9f\xe0\xab\x87 \xe0\xaa\xae\xe0\xab\x80\xe0\xaa\xa0\xe0\xab\x81\xe0\xaa\x82 \xe0\xaa\x85\xe0\xaa\xa8\xe0\xab\x87 \xe0\xaa\xae\xe0\xab\x8b\xe0\xaa\x82\xe0\xaa\x98\xe0\xab\x80 \xe0\xaa\xb8\xe0\xaa\xbf\xe0\xaa\x97\xe0\xaa\xb0\xe0\xab\x87\xe0\xaa\x9f-\xe0\xaa\xa6\xe0\xaa\xbe\xe0\xaa\xb0\xe0\xab\x82 \xe0\xaa\x89\xe0\xaa\xaa\xe0\xaa\xb0 \xe0\xaa\xb8\xe0\xaa\xb0\xe0\xaa\x96\xe0\xab\x8b GST \xe0\xaa\xb0\xe0\xab\x87\xe0\xaa\x9f \xe0\xaa\xb2\xe0\xaa\x97\xe0\xaa\xbe\xe0\xaa\xb5\xe0\xab\x87. \xe0\xaa\x85\xe0\xaa\xae\xe0\xaa\xa8\xe0\xab\x87 \xe0\xaa\x86 \xe0\xaa\xae\xe0\xaa\x82\xe0\xaa\x9c\xe0\xab\x82\xe0\xaa\xb0 \xe0\xaa\xa8\xe0\xaa\xa5\xe0\xab\x80. \xe0\xaa\x8f\xe0\xaa\xae\xe0\xaa\xa8\xe0\xab\x80 \xe0\xaa\xb2\xe0\xaa\xa1\xe0\xaa\xbe\xe0\xaa\x88 \xe0\xaa\x85\xe0\xaa\xae\xe0\xab\x80\xe0\xaa\xb0\xe0\xab\x8b\xe2\x80\xa6 https://t.co/XOEnaMRxP9',1819,7398
,,,,
935882000000000000,29-11-2017 14:45,b'\xe0\xaa\x95\xe0\xab\x8b\xe0\xaa\x82\xe0\xaa\x97\xe0\xab\x8d\xe0\xaa\xb0\xe0\xab\x87\xe0\xaa\xb8 \xe0\xaa\x97\xe0\xab\x81\xe0\xaa\x9c\xe0\xaa\xb0\xe0\xaa\xbe\xe0\xaa\xa4\xe0\xaa\xae\xe0\xaa\xbe\xe0\xaa\x82 \xe0\xaa\xb8\xe0\xaa\xa4\xe0\xab\x8d\xe0\xaa\xa4\xe0\xaa\xbe \xe0\xaa\xae\xe0\xaa\xbe\xe0\xaa\x82 \xe0\xaa\xb9\xe0\xab\x8b\xe0\xaa\xa4 \xe0\xaa\xa4\xe0\xab\x8b \xe0\xaa\xa8\xe0\xaa\xb0\xe0\xab\x8d\xe0\xaa\xae\xe0\xaa\xa6\xe0\xaa\xbe \xe0\xaa\x95\xe0\xab\x8b\xe0\xaa\x88 \xe0\xaa\xa6\xe0\xaa\xbf\xe0\xaa\xb5\xe0\xaa\xb8 \xe0\xaa\xaa\xe0\xab\x82\xe0\xaa\xb0\xe0\xab\x80 \xe0\xaa\xa8\xe0\xaa\xbe \xe0\xaa\xa5\xe0\xaa\xbe\xe0\xaa\xa4 \xe0\xaa\x85\xe0\xaa\xa8\xe0\xab\x87 \xe0\xaa\xaa\xe0\xaa\xbe\xe0\xaa\xa3\xe0\xab\x80 \xe0\xaa\x96\xe0\xab\x87\xe0\xaa\xa1\xe0\xab\x82\xe0\xaa\xa4\xe0\xaa\xa8\xe0\xab\x87 \xe0\xaa\xa8\xe0\xaa\xbe \xe0\xaa\xaa\xe0\xaa\xb9\xe0\xab\x8b\xe0\xaa\x82\xe0\xaa\x9a\xe0\xaa\xa4. \xe0\xaa\xad\xe0\xaa\xbe\xe0\xaa\x9c\xe0\xaa\xaa \xe0\xaa\x8f \xe0\xaa\xa8\xe0\xaa\xb0\xe0\xab\x8d\xe0\xaa\xae\xe0\xaa\xa6\xe0\xaa\xbe\xe0\xaa\xa8\xe0\xaa\xbe \xe0\xaa\xaa\xe0\xaa\xbe\xe0\xaa\xa3\xe0\xab\x80 \xe0\xaa\xb8\xe0\xab\x8c\xe2\x80\xa6 https://t.co/zMdCBMbQfT',1621,6302
,,,,
935882000000000000,29-11-2017 14:44,"b'\xe0\xaa\x95\xe0\xab\x89\xe0\xaa\x82\xe0\xaa\x97\xe0\xab\x8d\xe0\xaa\xb0\xe0\xab\x87\xe0\xaa\xb8\xe0\xaa\xa8\xe0\xab\x87 \xe0\xaa\xb5\xe0\xaa\xbf\xe0\xaa\x95\xe0\xaa\xbe\xe0\xaa\xb8\xe0\xaa\xa5\xe0\xab\x80 \xe0\xaa\xa8\xe0\xaa\xab\xe0\xaa\xb0\xe0\xaa\xa4, \xe0\xaa\x97\xe0\xab\x81\xe0\xaa\x9c\xe0\xaa\xb0\xe0\xaa\xbe\xe0\xaa\xa4\xe0\xaa\xa5\xe0\xab\x80 \xe0\xaa\xa8\xe0\xaa\xab\xe0\xaa\xb0\xe0\xaa\xa4, \xe0\xaa\xae\xe0\xab\x8b\xe0\xaa\xa6\xe0\xab\x80\xe0\xaa\xa5\xe0\xab\x80 \xe0\xaa\xa8\xe0\xaa\xab\xe0\xaa\xb0\xe0\xaa\xa4 \xe0\xaa\x85\xe0\xaa\xa8\xe0\xab\x87 \xe0\xaa\xb9\xe0\xaa\xb5\xe0\xab\x87 \xe0\xaa\xaa\xe0\xaa\xb8\xe0\xab\x80\xe0\xaa\xa8\xe0\xaa\xbe \xe0\xaa\xa5\xe0\xab\x80 \xe0\xaa\xaa\xe0\xaa\xa3 \xe0\xaa\xa8\xe0\xaa\xab\xe0\xaa\xb0\xe0\xaa\xa4. \xe0\xaa\x85\xe0\xaa\xae\xe0\xab\x80\xe0\xaa\xb0\xe0\xab\x80\xe0\xaa\xae\xe0\xaa\xbe\xe0\xaa\x82 \xe0\xaa\x89\xe0\xaa\x9b\xe0\xaa\xb0\xe0\xab\x87\xe0\xaa\xb2\xe0\xaa\xbe \xe0\xaa\xb2\xe0\xab\x8b\xe0\xaa\x95\xe0\xab\x8b \xe0\xaa\x97\xe0\xaa\xb0\xe0\xab\x80\xe0\xaa\xac\xe0\xaa\xa8\xe0\xab\x8b \xe0\xaa\xaa\xe0\xaa\xb8\xe0\xab\x80\xe0\xaa\xa8\xe0\xab\x8b \xe0\xaa\xb6\xe0\xab\x81\xe2\x80\xa6 https://t.co/DfPMFGG1Jd'",1555,5639
,,,,
935882000000000000,29-11-2017 14:43,b'Sharing my speech at the public meeting in Navsari. https://t.co/8ok2n6AuQN https://t.co/khdpdVGuHt',1678,5809
,,,,
935881000000000000,29-11-2017 14:40,"b'\xe0\xaa\x86\xe0\xaa\x9c\xe0\xab\x87 \xe0\xaa\xae\xe0\xab\x8b\xe0\xaa\xb0\xe0\xaa\xac\xe0\xab\x80, \xe0\xaa\xaa\xe0\xab\x8d\xe0\xaa\xb0\xe0\xaa\xbe\xe0\xaa\x9a\xe0\xab\x80, \xe0\xaa\xaa\xe0\xaa\xbe\xe0\xaa\xb2\xe0\xab\x80\xe0\xaa\xa4\xe0\xaa\xbe\xe0\xaa\xa3\xe0\xaa\xbe \xe0\xaa\x85\xe0\xaa\xa8\xe0\xab\x87 \xe0\xaa\xa8\xe0\xaa\xb5\xe0\xaa\xb8\xe0\xaa\xbe\xe0\xaa\xb0\xe0\xab\x80 \xe0\xaa\xae\xe0\xaa\xbe\xe0\xaa\x82 \xe0\xaa\xb8\xe0\xaa\xad\xe0\xaa\xbe\xe0\xaa\x93 \xe0\xaa\xb8\xe0\xaa\x82\xe0\xaa\xac\xe0\xab\x8b\xe0\xaa\xa7\xe0\xaa\xbf\xe0\xaa\xa4 \xe0\xaa\x95\xe0\xaa\xb0\xe0\xab\x80. https://t.co/oY16vnUFLJ'",1891,8305
,,,,
935840000000000000,29-11-2017 11:56,b'Fabulous atmosphere in Palitana. Talked about a wide range of local issues and elaborated on the pro-people schemes\xe2\x80\xa6 https://t.co/ofr3ZTUYpM',2354,8973
,,,,
935839000000000000,29-11-2017 11:54,b'The @BJP4Gujarat Governments have always cared for our hardworking farmers. From ensuring water availability to ini\xe2\x80\xa6 https://t.co/skJEVL39hx',2450,9814
,,,,
935839000000000000,29-11-2017 11:52,b'Addressed a rally in Prachi. It is indeed puzzling to see certain Congress leaders visit the Somnath Temple when th\xe2\x80\xa6 https://t.co/lDFpbOTOFH',2436,8374
,,,,
935838000000000000,29-11-2017 11:48,b'Here are glimpses from Morbi. Talked about the transformation @BJP4Gujarat has brought about by bringing Narmada wa\xe2\x80\xa6 https://t.co/ublRIrwfGm',1835,6497
,,,,
935837000000000000,29-11-2017 11:46,b'Have been addressing rallies across Gujarat. Am happy to see several women come to our rallies to bless us.\xe2\x80\xa6 https://t.co/XtsLQzCN7G',2102,7203
,,,,
935719000000000000,29-11-2017 03:54,"b'Will be addressing public meetings in Morbi, Prachi, Palitana and Navsari today. @BJP4Gujarat'",3153,16934
,,,,
935717000000000000,29-11-2017 03:49,b'Delighted to know. The team of #INSVTarini continues their mission with unmatched determination. https://t.co/DrJisoN0eu',1515,6115
,,,,
935498000000000000,28-11-2017 13:19,"b'Sharing my remarks at the @GES2017, where I have spoken about the vitality of enterprise and invited the world to i\xe2\x80\xa6 https://t.co/Sjob0BfZcO'",3144,13158
,,,,
935498000000000000,28-11-2017 13:19,b'Glimpses from @GES2017 in Hyderabad. https://t.co/s2pXuoQ2wQ',2842,12557
,,,,
935497000000000000,28-11-2017 13:15,"b'Had a wonderful meeting with @IvankaTrump, advisor to @POTUS and leader of the US delegation at the @GES2017. https://t.co/X5XE0UvEq9'",11500,59718
,,,,
935496000000000000,28-11-2017 13:11,"b""RT @PMOIndia: Come, 'Make in India' and invest in our nation. https://t.co/eTmJpoTVa0""",3061,0
,,,,
935496000000000000,28-11-2017 13:10,"b""RT @PMOIndia: Our young entrepreneurs are the vehicles of change, the instruments of India's transformation. https://t.co/sHg6sOZU0Z""",1447,0
,,,,
935496000000000000,28-11-2017 13:10,"b'RT @PMOIndia: India is receiving greater foreign investment, which is helping our citizens. https://t.co/7BVL6L35js'",1205,0
,,,,
935496000000000000,28-11-2017 13:10,b'RT @PMOIndia: Committed to the dignity of life. @GES2017 https://t.co/yoNOkDNSWZ https://t.co/uMUqoJkLjx',962,0
,,,,
935496000000000000,28-11-2017 13:10,b'RT @PMOIndia: Encouraging innovation and enterprise among our youth. https://t.co/xtYQq7n8Zj',977,0
,,,,
935496000000000000,28-11-2017 13:10,"b'RT @PMOIndia: MUDRA - funding the unfunded, helping women entrepreneurs. https://t.co/8gW7Eya7Dm'",1083,0
,,,,
935496000000000000,28-11-2017 13:10,b'RT @PMOIndia: Making India a start up hub. https://t.co/fWUCJu8n3i',1122,0
,,,,
935496000000000000,28-11-2017 13:10,b'RT @PMOIndia: I see 800 million potential entrepreneurs who can make our world a better place. https://t.co/lHdZ0AU4H8',1638,0
,,,,
935496000000000000,28-11-2017 13:10,b'RT @PMOIndia: India- a land of innovation. @GES2017 #GES2017 https://t.co/5kxi48vjMY',1011,0
,,,,
935496000000000000,28-11-2017 13:10,b'RT @PMOIndia: Women are at the forefront of cooperative movements in India. @GES2017 #GES2017 https://t.co/v7Hh38oqAc',1058,0
,,,,
935496000000000000,28-11-2017 13:09,b'RT @PMOIndia: Indian women continue to lead in different walks of life. @GES2017 #GES2017 https://t.co/YEHxyZ0zyG',903,0
,,,,
935496000000000000,28-11-2017 13:09,b'RT @PMOIndia: A theme that emphasises on achievements of women. #GES2017 @GES2017 https://t.co/g652QI6wsF',980,0
,,,,
935496000000000000,28-11-2017 13:09,b'RT @PMOIndia: Important topics are the focus of #GES2017. https://t.co/RaIM9Gd6iy',825,0
,,,,
935496000000000000,28-11-2017 13:09,"b'RT @PMOIndia: India is happy to host #GES2017, in partnership with USA. https://t.co/yoNOkDNSWZ https://t.co/HYbuYMHkJr'",988,0
,,,,
935451000000000000,28-11-2017 10:12,"b'Launched the Hyderabad Metro, a significant infrastructure project that will benefit the citizens of Hyderabad. https://t.co/icgziF1SoP'",4024,21385
,,,,
935451000000000000,28-11-2017 10:09,b'Landed in Hyderabad to a warm welcome by @BJP4Telangana Karyakartas. Sharing my brief remarks during the felicitati\xe2\x80\xa6 https://t.co/q148arqrcl',1679,7071
,,,,
935373000000000000,28-11-2017 05:00,"b'Got this sketch from Manoj, who belongs to Bhuj. Spoke to him this morning and thanked him for his gesture. https://t.co/bsCv99B0TM'",6928,34709
,,,,
935373000000000000,28-11-2017 04:59,"b'RT @indiannavy: #NavikaSagarParikrama Position of #INSVTarini at 0600h this morning. Distance to Lyttelton NZ is ~30 Nm, where she makes he\xe2\x80\xa6'",803,0
,,,,
935329000000000000,28-11-2017 02:04,"b'Will be in Hyderabad today, where I inaugurate the Hyderabad Metro and take part in the @GES2017. The Summit, which\xe2\x80\xa6 https://t.co/EiFcg3YO6r'",2721,10378
,,,,
935328000000000000,28-11-2017 02:01,"b""On the 'Narendra Modi Mobile App' there is an interesting quiz based on this month's #MannKiBaat. Do participate.\xe2\x80\xa6 https://t.co/d9HOV2tNDh""",1334,5491
,,,,
935148000000000000,27-11-2017 14:05,"b'From a determined focus on financial inclusion to eliminating corruption and black money, @BJP4India is working tir\xe2\x80\xa6 https://t.co/k9XSzurMn0'",3028,11775
,,,,
935148000000000000,27-11-2017 14:05,"b""Congress' historical disdain for Gujarat is for all to see. Sardar Patel and Morarjibhai Desai were humiliated. Rec\xe2\x80\xa6 https://t.co/pPrawDQ3qQ""",5803,19702
,,,,
935147000000000000,27-11-2017 14:03,b'Addressed a rally in Surat district. Happy to see people from all sections of society join us. Congress\xe2\x80\x99 anti-devel\xe2\x80\xa6 https://t.co/vxnC24XEF2',2196,7660
,,,,
935103000000000000,27-11-2017 11:07,"b'Sharing my speeches at the rallies in Bhuj, Jasdan and Dhari. https://t.co/M8DhGE2MWk'",2569,8792
,,,,
935103000000000000,27-11-2017 11:06,b'Pictures from the campaign trail in Gujarat. @BJP4Gujarat https://t.co/IitStQYoQ3',1912,6134
,,,,
935102000000000000,27-11-2017 11:03,"b'\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\x82, \xe0\xa4\xae\xe0\xa5\x88\xe0\xa4\x82\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xaf \xe0\xa4\xac\xe0\xa5\x87\xe0\xa4\x9a\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xa8 \xe0\xa4\x89\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xa4\xe0\xa4\xb0\xe0\xa4\xb9 \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6 \xe0\xa4\xac\xe0\xa5\x87\xe0\xa4\x9a\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xaa \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa5\xa4 https://t.co/1Wxvmv7ppF'",11476,39949
,,,,
935102000000000000,27-11-2017 11:03,"b'\xe0\xaa\xaa\xe0\xaa\xbe\xe0\xaa\x95\xe0\xaa\xbf\xe0\xaa\xb8\xe0\xab\x8d\xe0\xaa\xa4\xe0\xaa\xbe\xe0\xaa\xa8\xe0\xaa\xa8\xe0\xab\x80 \xe0\xaa\x95\xe0\xab\x8b\xe0\xaa\xb0\xe0\xab\x8d\xe0\xaa\x9f\xe0\xab\x87 \xe0\xaa\xaa\xe0\xaa\xbe\xe0\xaa\x95\xe0\xaa\xbf\xe0\xaa\xb8\xe0\xab\x8d\xe0\xaa\xa4\xe0\xaa\xbe\xe0\xaa\xa8\xe0\xaa\xa8\xe0\xaa\xbe \xe0\xaa\x86\xe0\xaa\xa4\xe0\xaa\x82\xe0\xaa\x95\xe0\xaa\xb5\xe0\xaa\xbe\xe0\xaa\xa6\xe0\xab\x80\xe0\xaa\xa8\xe0\xab\x87 \xe0\xaa\x9b\xe0\xab\x8b\xe0\xaa\xa1\xe0\xab\x8d\xe0\xaa\xaf\xe0\xab\x8b \xe0\xaa\xa4\xe0\xab\x8b \xe0\xaa\x95\xe0\xab\x8b\xe0\xaa\x82\xe0\xaa\x97\xe0\xab\x8d\xe0\xaa\xb0\xe0\xab\x87\xe0\xaa\xb8 \xe0\xaa\x96\xe0\xab\x81\xe0\xaa\xb6 \xe0\xaa\xa5\xe0\xaa\x88. \xe0\xaa\xa6\xe0\xab\x8b\xe0\xaa\x95\xe0\xaa\xb2\xe0\xaa\xbe\xe0\xaa\xae \xe0\xaa\xae\xe0\xaa\xbe\xe0\xaa\x82 \xe0\xaa\x86\xe0\xaa\xaa\xe0\xaa\xa3\xe0\xab\x80 \xe0\xaa\xb8\xe0\xab\x87\xe0\xaa\xa8\xe0\xaa\xbe \xe0\xaa\xaa\xe0\xaa\xb0 \xe0\xaa\xa8\xe0\xaa\xb9\xe0\xab\x80\xe0\xaa\x82 , \xe0\xaa\x9a\xe0\xab\x80\xe0\xaa\xa8\xe0\xab\x80 \xe0\xaa\xb0\xe0\xaa\xbe\xe0\xaa\x9c\xe0\xaa\xa6\xe0\xab\x82\xe0\xaa\xa4 \xe0\xaa\xaa\xe0\xaa\xb0\xe2\x80\xa6 https://t.co/10nFgMSHPR'",1843,5658
,,,,
935101000000000000,27-11-2017 11:02,b'\xe0\xaa\x9c\xe0\xab\x87\xe0\xaa\xa3\xe0\xab\x87 \xe0\xaa\xa6\xe0\xab\x87\xe0\xaa\xb6\xe0\xaa\xa8\xe0\xab\x87 \xe0\xaa\xb2\xe0\xab\x82\xe0\xaa\x82\xe0\xaa\x9f\xe0\xaa\xaf\xe0\xab\x8b \xe0\xaa\x8f\xe0\xaa\xa3\xe0\xab\x87 \xe0\xaa\xa6\xe0\xab\x87\xe0\xaa\xb6\xe0\xaa\xa8\xe0\xab\x87 \xe0\xaa\xaa\xe0\xaa\xbe\xe0\xaa\x9b\xe0\xab\x81\xe0\xaa\x82 \xe0\xaa\x86\xe0\xaa\xaa\xe0\xaa\xb5\xe0\xab\x81\xe0\xaa\x82 \xe0\xaa\xaa\xe0\xaa\xa1\xe0\xaa\xb6\xe0\xab\x87. https://t.co/4KHeZvJ81l',1552,5019
,,,,
935101000000000000,27-11-2017 11:01,"b'\xe0\xaa\xa5\xe0\xab\x8b\xe0\xaa\xa1\xe0\xaa\xbe \xe0\xaa\xb2\xe0\xab\x8b\xe0\xaa\x95\xe0\xab\x8b \xe0\xaa\xa6\xe0\xab\x87\xe0\xaa\xb6\xe0\xaa\xae\xe0\xaa\xbe\xe0\xaa\x82 \xe0\xaa\xa8\xe0\xaa\xbf\xe0\xaa\xb0\xe0\xaa\xbe\xe0\xaa\xb6\xe0\xaa\xbe \xe0\xaa\xab\xe0\xab\x87\xe0\xaa\xb2\xe0\xaa\xbe\xe0\xaa\xb5\xe0\xaa\xb5\xe0\xaa\xbe\xe0\xaa\xa8\xe0\xab\x81\xe0\xaa\x82 \xe0\xaa\x95\xe0\xaa\xbe\xe0\xaa\xae \xe0\xaa\x95\xe0\xaa\xb0\xe0\xab\x87 \xe0\xaa\x9b\xe0\xab\x87. \xe0\xaa\x86 \xe0\xaa\x8f \xe0\xaa\xb2\xe0\xab\x8b\xe0\xaa\x95\xe0\xab\x8b \xe0\xaa\x9b\xe0\xab\x87 \xe0\xaa\x9c\xe0\xab\x87\xe0\xaa\xa8\xe0\xab\x80 \xe0\xaa\xaa\xe0\xaa\xbe\xe0\xaa\xb8\xe0\xab\x87 \xe0\xaa\xa8\xe0\xaa\xbe \xe0\xaa\xa8\xe0\xab\x80\xe0\xaa\xa4\xe0\xaa\xbf \xe0\xaa\x9b\xe0\xab\x87, \xe0\xaa\xa8\xe0\xaa\xbe \xe0\xaa\xa8\xe0\xaa\xbf\xe0\xaa\xaf\xe0\xaa\xa4 \xe0\xaa\x9b\xe0\xab\x87, \xe0\xaa\xa8\xe0\xaa\xbe \xe0\xaa\xa8\xe0\xab\x87\xe0\xaa\xa4\xe0\xaa\xbe \xe0\xaa\x9b\xe0\xab\x87 \xe0\xaa\x85\xe0\xaa\xa8\xe0\xab\x87 \xe0\xaa\xa8\xe0\xaa\xbe \xe0\xaa\xa7\xe0\xaa\xb0\xe0\xaa\xa4\xe0\xab\x80\xe2\x80\xa6 https://t.co/oc0DTBpFgS'",1604,4946
,,,,
935101000000000000,27-11-2017 11:00,"b'Congress has shown contempt for Gujarat. They prevented Narmada waters from reaching people across the state, their\xe2\x80\xa6 https://t.co/Jegu8WjS1m'",2992,9557
,,,,
935101000000000000,27-11-2017 10:59,"b'Addressed a massive rally in Dhari, Amreli district. Spoke about the efforts by @BJP4Gujarat Governments to create\xe2\x80\xa6 https://t.co/sfZGQHkzxO'",1799,5809
,,,,
